"bidder_id","mean_diff_between_bids","sd_diff_between_bids","diff_between_first_last_bids","mean_diff_between_auction_first_bid_user_auction_first_bid","mean_diff_between_auction_last_bid_user_auction_last_bid","mean_bidding_frequency","num_of_bids","num_of_auctions","avg_num_of_bids_per_auction","max_bids_per_auctions","min_bids_per_auctions","num_of_merchandise","type_of_merchandise","num_of_auto_parts_bids","num_of_books_music_bids","num_of_clothing_bids","num_of_computers_bids","num_of_furniture_bids","num_of_home_goods_bids","num_of_jewelry_bids","num_of_mobile_bids","num_of_office_equipment_bids","num_of_sporting_goods_bids","num_of_devices","avg_num_of_bids_per_device","avg_num_of_auctions_per_device","max_bids_per_device","device_of_max_bids","num_of_countries","avg_num_of_bids_per_country","avg_num_of_auctions_per_country","max_bids_per_country","country_with_most_bids","num_of_urls","avg_num_of_bids_per_url","avg_num_of_auctions_per_url","max_bids_per_url","num_of_ips","avg_num_of_bids_per_ip","avg_num_of_auctions_per_ip","max_bids_per_ip","avg_num_of_ip_per_country","max_ip_per_country","country_of_max_ips","device_of_max_ips","mean_ratio_user_bids_total_bids_per_auction","did_put_last_bid_in_auction"
6086,NA,NA,0,4796631578948,8845421052632,NA,1,1,1,1,1,1,7,0,0,0,0,0,0,1,0,0,0,1,1,1,1,"phone147",1,1,1,1,"in",1,1,1,1,1,1,1,1,1,1,"in","phone147",4.78638369566258e-06,"FALSE"
916,NA,NA,0,8597210526316,5026947368420,NA,1,1,1,1,1,1,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"phone8",1,1,1,1,"in",1,1,1,1,1,1,1,1,1,1,"in","phone8",0.00023094688221709,"FALSE"
2610,NA,NA,0,172368421051,77132789473685,NA,1,1,1,1,1,1,8,0,0,0,0,0,0,0,1,0,0,1,1,1,1,"phone150",1,1,1,1,"id",1,1,1,1,1,1,1,1,1,1,"id","phone150",1.86099485062725e-06,"FALSE"
2740,63713767176,103523080887,12933894736842,2766924812029,4622135338345,214726689821,204,7,29.1428571428571,96,1,1,10,0,0,0,0,0,0,0,0,0,204,94,2.17021276595745,0.074468085106383,22,"phone2801",9,22.6666666666667,0.777777777777778,191,"ro",54,3.77777777777778,0.12962962962963,151,112,1.82142857142857,0.0625,10,12.4444444444444,191,"ro","phone2801",0.00641461810573202,"FALSE"
5737,NA,NA,0,9886315789472,67418842105264,NA,1,1,1,1,1,1,8,0,0,0,0,0,0,0,1,0,0,1,1,1,1,"phone65",1,1,1,1,"cn",1,1,1,1,1,1,1,1,1,1,"cn","phone65",1.86099485062725e-06,"FALSE"
5178,1505601503759,1603179418609,10539210526316,3358037593985,5679090225564,8927894736842,8,7,1.14285714285714,2,1,1,10,0,0,0,0,0,0,0,0,0,8,6,1.33333333333333,1.16666666666667,3,"phone4",2,4,3.5,7,"vn",2,4,3.5,4,8,1,0.875,1,4,7,"vn","phone4",0.00277969976339706,"FALSE"
242,6844300000000,16371606879020,68443000000000,25845152046783,27109526315789,505526315789,11,9,1.22222222222222,2,1,1,10,0,0,0,0,0,0,0,0,0,11,4,2.75,2.25,4,"phone212",5,2.2,1.8,4,"my",1,11,9,11,5,2.2,1.8,3,1,4,"my","phone212",0.00212445104647779,"FALSE"
4620,1633978947368,1137470890681,8169894736842,1914736842105,7641175438597,2713666666666,6,3,2,4,1,1,8,0,0,0,0,0,0,0,6,0,0,4,1.5,0.75,2,"phone11",4,1.5,0.75,3,"in",5,1.2,0.6,2,6,1,0.5,1,1.5,3,"in","phone11",0.00346073534608635,"FALSE"
3955,12616844510,639122442336,77290789473684,13316214489537,12926550095117,1045579219835,6127,332,18.4548192771084,645,1,1,4,0,0,0,6127,0,0,0,0,0,0,195,31.4205128205128,1.7025641025641,1954,"phone2",8,765.875,41.5,4330,"th",58,105.637931034483,5.72413793103448,6003,3047,2.01083032490975,0.108959632425336,819,380.875,4330,"th","phone2",0.100549941021092,"TRUE"
3738,4010815789473,2517337357170,8021631578947,2183999999999,67099526315790,4010815789473,3,1,3,3,3,1,8,0,0,0,0,0,0,0,3,0,0,3,1,0.333333333333333,1,"phone219",3,1,0.333333333333333,1,"ir",3,1,0.333333333333333,1,3,1,0.333333333333333,1,1,1,"ir","phone219",5.58298455188175e-06,"FALSE"
60,NA,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0.0295471658609031,"FALSE"
2931,597245614035,526304184960,1791736842105,4606228070176,8631228070175,764736842105,4,3,1.33333333333333,2,1,1,6,0,0,0,0,0,4,0,0,0,0,1,4,3,4,"phone46",1,4,3,4,"uk",1,4,3,4,2,2,1.5,3,2,4,"uk","phone46",0.00996561911036501,"FALSE"
6503,319281502511,3229747954492,76946842105264,20441610008628,26834257981018,7698627192982,242,122,1.98360655737705,11,1,1,8,0,0,0,0,0,0,0,242,0,0,100,2.42,1.22,20,"phone3",34,7.11764705882353,3.58823529411765,154,"in",112,2.16071428571429,1.08928571428571,59,201,1.20398009950249,0.606965174129353,7,5.91176470588235,154,"in","phone3",0.00180026664554144,"FALSE"
2006,NA,NA,0,2598631578946,10978736842106,NA,1,1,1,1,1,1,8,0,0,0,0,0,0,0,1,0,0,1,1,1,1,"phone35",1,1,1,1,"in",1,1,1,1,1,1,1,1,1,1,"in","phone35",0.0003584229390681,"FALSE"
734,4545845649,383592197228,77302105263158,11457054066985,12084340974336,1515079986938,17006,1210,14.0545454545455,713,1,1,7,0,0,0,0,0,0,17006,0,0,0,954,17.8259958071279,1.26834381551363,1034,"phone46",117,145.350427350427,10.3418803418803,4039,"th",11724,1.45052882975094,0.103207096554077,1297,8926,1.90522070356263,0.135559041003809,535,76.2905982905983,4039,"th","phone46",0.0988643444407355,"TRUE"
3567,500947368421,1046436109782,3005684210526,3427078947368,9330565789474,964578947368,7,4,1.75,3,1,1,10,0,0,0,0,0,0,0,0,0,7,2,3.5,2,6,"phone55",5,1.4,0.8,3,"us",1,7,4,7,7,1,0.571428571428571,1,1.4,3,"us","phone55",4.39203342004147e-05,"FALSE"
4975,NA,NA,0,9466315789473,6684210527,NA,1,1,1,1,1,1,8,0,0,0,0,0,0,0,1,0,0,1,1,1,1,"phone4",1,1,1,1,"id",1,1,1,1,1,1,1,1,1,1,"id","phone4",0.000163559044815178,"FALSE"
775,30026431718,35819449845,13632000000000,3836362176628,3557372881355,670183545986,455,59,7.71186440677966,74,1,1,2,0,455,0,0,0,0,0,0,0,0,147,3.0952380952381,0.401360544217687,36,"phone49",14,32.5,4.21428571428571,425,"my",135,3.37037037037037,0.437037037037037,105,227,2.00440528634361,0.259911894273128,41,16.2142857142857,425,"my","phone49",0.0216313495652684,"FALSE"
5729,NA,NA,0,71260789473684,6043631578948,NA,1,1,1,1,1,1,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"phone28",1,1,1,1,"za",1,1,1,1,1,1,1,1,1,1,"za","phone28",1.64945732853891e-05,"FALSE"
1,NA,NA,0,74390578947368,624894736842,NA,1,1,1,1,1,1,7,0,0,0,0,0,0,1,0,0,0,1,1,1,1,"phone561",1,1,1,1,"bn",1,1,1,1,1,1,1,1,1,1,"bn","phone561",0.000492368291482029,"FALSE"
5454,13877832372,670264232937,77299526315789,22691035995160,22672137931034,456831192767,5571,174,32.0172413793103,5090,1,1,10,0,0,0,0,0,0,0,0,0,5571,518,10.7548262548263,0.335907335907336,1491,"phone4",122,45.6639344262295,1.42622950819672,1622,"in",497,11.2092555331992,0.35010060362173,2945,2876,1.93706536856745,0.0605006954102921,297,23.5737704918033,1622,"in","phone4",0.00626685393701244,"FALSE"
4154,NA,NA,0,3884526315790,128157894736,NA,1,1,1,1,1,1,6,0,0,0,0,0,1,0,0,0,0,1,1,1,1,"phone22",1,1,1,1,"my",1,1,1,1,1,1,1,1,1,1,"my","phone22",0.0099009900990099,"FALSE"
5713,9395988247,11942768122,13633578947368,4025011259492,4750120188530,428726576633,1452,201,7.22388059701493,889,1,1,8,0,0,0,0,0,0,0,1452,0,0,267,5.43820224719101,0.752808988764045,86,"phone4",50,29.04,4.02,553,"id",588,2.46938775510204,0.341836734693878,328,937,1.54962646744931,0.214514407684098,56,18.74,553,"id","phone4",0.0044029617199402,"TRUE"
4152,1087174944403,5927356984296,77189421052632,29292065789473,24749078947368,1486973684210,72,16,4.5,56,1,1,7,0,0,0,0,0,0,72,0,0,0,45,1.6,0.355555555555556,5,"phone4",8,9,2,27,"id",20,3.6,0.8,29,65,1.10769230769231,0.246153846153846,3,8.125,27,"id","phone4",0.00274560477859147,"FALSE"
5336,120128289473,158994914806,13454368421052,3848236842105,4245569838056,2523652286453,113,52,2.17307692307692,7,1,1,8,0,0,0,0,0,0,0,113,0,0,52,2.17307692307692,1,19,"phone4",6,18.8333333333333,8.66666666666667,62,"id",64,1.765625,0.8125,34,71,1.59154929577465,0.732394366197183,7,11.8333333333333,62,"id","phone4",0.0128653637953273,"TRUE"
2194,NA,NA,0,64559263157893,12745894736843,NA,1,1,1,1,1,1,8,0,0,0,0,0,0,0,1,0,0,1,1,1,1,"phone262",1,1,1,1,"sa",1,1,1,1,1,1,1,1,1,1,"sa","phone262",1.86099485062725e-06,"FALSE"
309,8510561403508,17402172611240,76595052631579,143947368420,566157894737,8510561403508,10,1,10,10,10,1,8,0,0,0,0,0,0,0,10,0,0,8,1.25,0.125,3,"phone4",5,2,0.2,5,"in",7,1.42857142857143,0.142857142857143,4,10,1,0.1,1,2,5,"in","phone4",1.86099485062725e-05,"FALSE"
3432,2245833333333,1882928604032,13475000000000,5788035087719,7388614035087,2672210526315,7,6,1.16666666666667,2,1,1,7,0,0,0,0,0,0,7,0,0,0,6,1.16666666666667,1,2,"phone92",2,3.5,3,6,"in",3,2.33333333333333,2,4,7,1,0.857142857142857,1,3.5,6,"in","phone92",0.000467361236054291,"FALSE"
684,NA,NA,0,71626684210526,3799105263158,NA,1,1,1,1,1,1,7,0,0,0,0,0,0,1,0,0,0,1,1,1,1,"phone367",1,1,1,1,"pl",1,1,1,1,1,1,1,1,1,1,"pl","phone367",0.00017614937466972,"FALSE"
3284,2901921052631,2178644706711,11607684210527,5262618421052,6848473684210,4745263157895,5,4,1.25,2,1,1,6,0,0,0,0,0,5,0,0,0,0,3,1.66666666666667,1.33333333333333,2,"phone16",2,2.5,2,3,"in",3,1.66666666666667,1.33333333333333,3,5,1,0.8,1,2.5,3,"in","phone16",0.000467886554183026,"FALSE"
2292,NA,NA,0,5706157894738,5211157894738,NA,1,1,1,1,1,1,8,0,0,0,0,0,0,0,1,0,0,1,1,1,1,"phone65",1,1,1,1,"ng",1,1,1,1,1,1,1,1,1,1,"ng","phone65",0.00041101520756268,"FALSE"
870,NA,NA,0,9987000000001,370526315791,NA,1,1,1,1,1,1,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"phone469",1,1,1,1,"za",1,1,1,1,1,1,1,1,1,1,"za","phone469",0.000358551452133381,"FALSE"
2643,NA,NA,0,9698105263159,67605736842105,NA,1,1,1,1,1,1,8,0,0,0,0,0,0,0,1,0,0,1,1,1,1,"phone159",1,1,1,1,"id",1,1,1,1,1,1,1,1,1,1,"id","phone159",5.33874325983663e-05,"FALSE"
6702,15481997607,24281591216,13624157894737,3894189473684,3948199999999,974243711990,881,180,4.89444444444444,82,1,1,10,0,0,0,0,0,0,0,0,0,881,191,4.61256544502618,0.942408376963351,88,"phone4",46,19.1521739130435,3.91304347826087,683,"in",214,4.11682242990654,0.841121495327103,310,614,1.43485342019544,0.293159609120521,28,13.3478260869565,683,"in","phone4",0.00343638144016474,"FALSE"
3384,2170438596491,1634382397380,6511315789473,70444236842105,6819855263157,NA,4,4,1,1,1,1,2,0,4,0,0,0,0,0,0,0,0,4,1,1,1,"phone112",2,2,2,3,"in",4,1,1,1,4,1,1,1,2,3,"in","phone112",0.000510821206985659,"FALSE"
850,6225723684210,14530680444974,74708684210526,50643378947368,25913210526315,928140350877,13,10,1.3,3,1,1,2,0,13,0,0,0,0,0,0,0,0,11,1.18181818181818,0.909090909090909,2,"phone17",3,4.33333333333333,3.33333333333333,9,"in",4,3.25,2.5,8,13,1,0.769230769230769,1,4.33333333333333,9,"in","phone17",0.000446227964297984,"FALSE"
6464,3789473684,NA,3789473684,43509605263158,1785184210526,NA,2,2,1,1,1,1,7,0,0,0,0,0,0,2,0,0,0,1,2,2,2,"phone296",1,2,2,2,"id",1,2,2,2,1,2,2,2,1,2,"id","phone296",0.00385701868752716,"FALSE"
3089,708995951417,437769231477,9216947368421,4951140350877,7908500000000,2182236842105,14,12,1.16666666666667,2,1,1,8,0,0,0,0,0,0,0,14,0,0,10,1.4,1.2,3,"phone23",5,2.8,2.4,10,"in",3,4.66666666666667,4,8,14,1,0.857142857142857,1,2.8,10,"in","phone23",0.000303041323265788,"FALSE"
3393,60303625730,150622906186,13568315789474,4025308270676,4310375939849,1000238180196,226,49,4.61224489795918,42,1,1,10,0,0,0,0,0,0,0,0,0,226,66,3.42424242424242,0.742424242424242,17,"phone4",3,75.3333333333333,16.3333333333333,222,"in",70,3.22857142857143,0.7,74,177,1.27683615819209,0.27683615819209,17,59,222,"in","phone4",0.00484932150234433,"FALSE"
5470,1220866332497,6325790780180,76914578947368,18801896198830,32537483918128,14596024436090,64,36,1.77777777777778,8,1,1,8,0,0,0,0,0,0,0,64,0,0,32,2,1.125,14,"phone94",13,4.92307692307692,2.76923076923077,26,"py",35,1.82857142857143,1.02857142857143,17,39,1.64102564102564,0.923076923076923,13,3,26,"py","phone94",0.00180025616219153,"TRUE"
5036,640101315789,4565674795451,76812157894737,28689933638444,23568151029748,1523638560687,121,23,5.26086956521739,97,1,1,7,0,0,0,0,0,0,121,0,0,0,69,1.7536231884058,0.333333333333333,12,"phone3",17,7.11764705882353,1.35294117647059,88,"in",99,1.22222222222222,0.232323232323232,10,109,1.11009174311927,0.211009174311927,3,6.41176470588235,88,"in","phone3",0.00194938929483482,"FALSE"
70,322500000000,329102382423,645000000000,170754385964,55070456140351,NA,3,3,1,1,1,1,7,0,0,0,0,0,0,3,0,0,0,3,1,1,1,"phone23",2,1.5,1.5,2,"in",3,1,1,1,3,1,1,1,1.5,2,"in","phone23",0.000211192135789892,"FALSE"
1060,673941828254,832285770541,12804894736843,3480404858299,6699210526315,3471917293233,20,13,1.53846153846154,3,1,1,8,0,0,0,0,0,0,0,20,0,0,15,1.33333333333333,0.866666666666667,3,"phone45",4,5,3.25,17,"in",11,1.81818181818182,1.18181818181818,8,20,1,0.65,1,5,17,"in","phone45",0.000496452512532687,"FALSE"
1832,838058352402,5252395628782,77101368421053,8713552631579,22412398026315,2517603508771,93,48,1.9375,17,1,1,10,0,0,0,0,0,0,0,0,0,93,2,46.5,24,91,"phone46",15,6.2,3.2,25,"us",1,93,48,93,87,1.06896551724138,0.551724137931034,2,5.8,25,"us","phone46",0.0153924964833132,"FALSE"
5520,14768338168,29766699598,13129052631579,3327634649122,4124536403508,626099248120,890,120,7.41666666666667,97,1,1,8,0,0,0,0,0,0,0,890,0,0,171,5.2046783625731,0.701754385964912,72,"phone3",25,35.6,4.8,817,"in",286,3.11188811188811,0.41958041958042,209,590,1.50847457627119,0.203389830508475,47,23.6,817,"in","phone3",0.00289300950538179,"FALSE"
3819,23135880869,865888834768,77273842105263,12523758373205,16353119883040,2435542739701,3341,396,8.43686868686869,595,1,1,7,0,0,0,0,0,0,3341,0,0,0,475,7.03368421052632,0.833684210526316,205,"phone17",57,58.6140350877193,6.94736842105263,1395,"in",1436,2.32660167130919,0.275766016713092,761,1972,1.69421906693712,0.200811359026369,41,34.5964912280702,1395,"in","phone17",0.0126071329484328,"FALSE"
2524,122169856459,147208541033,13438684210527,3842030959752,5614232198142,258375699888,111,17,6.52941176470588,92,1,1,10,0,0,0,0,0,0,0,0,0,111,45,2.46666666666667,0.377777777777778,30,"phone4",7,15.8571428571429,2.42857142857143,101,"id",46,2.41304347826087,0.369565217391304,63,92,1.20652173913043,0.184782608695652,3,13.1428571428571,101,"id","phone4",0.00233695484620618,"FALSE"
342,242148496240,257605779356,13560315789474,4449631578947,6278965860597,2013981578947,57,37,1.54054054054054,6,1,1,8,0,0,0,0,0,0,0,57,0,0,34,1.67647058823529,1.08823529411765,5,"phone111",11,5.18181818181818,3.36363636363636,39,"in",33,1.72727272727273,1.12121212121212,22,48,1.1875,0.770833333333333,4,4.36363636363636,39,"in","phone111",0.0098102032451375,"TRUE"
1906,527965675057,1044040523692,12143210526316,4650284210526,3664326315790,745066481994,24,5,4.8,18,1,1,6,0,0,0,0,0,24,0,0,0,0,16,1.5,0.3125,3,"phone23",1,24,5,24,"id",8,3,0.625,12,18,1.33333333333333,0.277777777777778,4,18,24,"id","phone23",0.00117543917222879,"FALSE"
2516,36488115449,71596627815,13573578947368,5305531855955,2383858725761,285715878679,373,19,19.6315789473684,93,1,1,6,0,0,0,0,0,373,0,0,0,0,146,2.55479452054795,0.13013698630137,22,"phone59",16,23.3125,1.1875,348,"ro",167,2.23353293413174,0.11377245508982,144,156,2.39102564102564,0.121794871794872,81,9.75,348,"ro","phone59",0.00647823289377048,"FALSE"
1258,2008631578947,NA,2008631578947,10317263157894,3320815789473,NA,2,2,1,1,1,1,7,0,0,0,0,0,0,2,0,0,0,1,2,2,2,"phone49",1,2,2,2,"my",2,1,1,1,2,1,1,1,2,2,"my","phone49",0.000454330264499747,"FALSE"
4102,1215973684210,556590399285,4863894736842,1198263157894,47615298245614,3912421052631,5,3,1.66666666666667,2,1,1,8,0,0,0,0,0,0,0,5,0,0,4,1.25,0.75,2,"phone65",3,1.66666666666667,1,3,"cn",1,5,3,5,5,1,0.6,1,1.66666666666667,3,"cn","phone65",0.00420943384458004,"FALSE"
51,201184210526,3088940148,402368421052,4319763157895,9196500000000,199000000000,3,2,1.5,2,1,1,8,0,0,0,0,0,0,0,3,0,0,3,1,0.666666666666667,1,"phone25",2,1.5,1,2,"in",1,3,2,3,3,1,0.666666666666667,1,1.5,2,"in","phone25",0.00074224951053932,"FALSE"
3094,NA,NA,0,9155105263159,1369000000001,NA,1,1,1,1,1,1,9,0,0,0,0,0,0,0,0,1,0,1,1,1,1,"phone28",1,1,1,1,"th",1,1,1,1,1,1,1,1,1,1,"th","phone28",0.00132100396301189,"FALSE"
1896,1621189473684,596930517214,8105947368421,4790989473684,8036126315789,2251157894736,6,5,1.2,2,1,1,7,0,0,0,0,0,0,6,0,0,0,5,1.2,1,2,"phone96",5,1.2,1,2,"tr",5,1.2,1,2,5,1.2,1,2,1,2,"tr","phone96",0.00573007410267734,"FALSE"
451,28619789473684,34352810508189,57239578947369,48034438596492,5652122807018,NA,3,3,1,1,1,1,9,0,0,0,0,0,0,0,0,3,0,2,1.5,1.5,2,"phone142",2,1.5,1.5,2,"ng",3,1,1,1,2,1.5,1.5,2,1,2,"ng","phone142",0.000536083231277071,"FALSE"
5612,7526326038,493570338930,77302894736842,9104265721121,21172528708133,1106388550342,10272,616,16.6753246753247,434,1,1,7,0,0,0,0,0,0,10272,0,0,0,719,14.2865090403338,0.856745479833102,1031,"phone4",96,107,6.41666666666667,5624,"in",3305,3.10801815431165,0.186384266263238,3282,5461,1.88097418055301,0.112799853506684,167,56.8854166666667,5624,"in","phone4",0.0214166039581718,"TRUE"
899,1960734143049,8088148027268,76468631578947,10085113360323,28197315789473,4984764132553,40,13,3.07692307692308,25,1,1,10,0,0,0,0,0,0,0,0,0,40,24,1.66666666666667,0.541666666666667,8,"phone5",15,2.66666666666667,0.866666666666667,14,"in",9,4.44444444444444,1.44444444444444,18,31,1.29032258064516,0.419354838709677,8,2.06666666666667,14,"in","phone5",0.00154996661047345,"FALSE"
2340,NA,NA,0,4044894736842,5210526316,NA,1,1,1,1,1,1,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"phone8",1,1,1,1,"in",1,1,1,1,1,1,1,1,1,1,"in","phone8",0.000549450549450549,"FALSE"
1532,5848495111,8823635382,13632842105263,3314676175170,51876521494576,290219756569,2332,131,17.8015267175573,324,1,1,8,0,0,0,0,0,0,0,2332,0,0,320,7.2875,0.409375,289,"phone8",46,50.695652173913,2.84782608695652,1583,"in",991,2.3531786074672,0.132189707366297,482,1739,1.34100057504313,0.0753306497987349,47,37.804347826087,1583,"in","phone8",0.00681128113055284,"FALSE"
4591,28634315789473,40440330003571,57268631578947,6123052631578,3256368421053,NA,3,3,1,1,1,1,8,0,0,0,0,0,0,0,3,0,0,1,3,3,3,"phone996",1,3,3,3,"id",1,3,3,3,3,1,1,1,3,3,"id","phone996",0.000247153251927367,"FALSE"
529,37214562956,136924889136,12615736842105,1924984520123,62463241486068,651864141322,340,51,6.66666666666667,26,1,1,2,0,340,0,0,0,0,0,0,0,0,17,20,3,170,"phone2287",9,37.7777777777778,5.66666666666667,102,"au",36,9.44444444444444,1.41666666666667,94,41,8.29268292682927,1.24390243902439,102,4.55555555555556,102,"au","phone2287",0.0504567076409391,"FALSE"
1413,30753750893,38944814363,13593157894737,5383886842105,4706291118421,1052695741119,443,160,2.76875,99,1,1,6,0,0,0,0,0,443,0,0,0,0,176,2.51704545454545,0.909090909090909,43,"phone4",54,8.2037037037037,2.96296296296296,198,"in",244,1.8155737704918,0.655737704918033,167,368,1.20380434782609,0.434782608695652,8,6.81481481481481,198,"in","phone4",0.00289875257023518,"FALSE"
5600,93457773817,1743524841715,77289578947368,14580371191135,29320297783933,2245767064720,828,114,7.26315789473684,314,1,1,7,0,0,0,0,0,0,828,0,0,0,191,4.33507853403141,0.596858638743455,47,"phone4",47,17.6170212765957,2.42553191489362,181,"sa",176,4.70454545454545,0.647727272727273,224,642,1.28971962616822,0.177570093457944,8,13.6595744680851,181,"sa","phone4",0.00467128163102951,"FALSE"
2384,4499157894736,15922553058346,71986526315789,18409436090225,45891684210526,6580531578947,17,7,2.42857142857143,7,1,1,7,0,0,0,0,0,0,17,0,0,0,5,3.4,1.4,9,"phone4",3,5.66666666666667,2.33333333333333,14,"id",4,4.25,1.75,11,7,2.42857142857143,1,8,2.33333333333333,14,"id","phone4",0.00981255726471324,"FALSE"
6630,54581697888,1329504387624,77287684210526,17578371908687,22768961318959,1764675375489,1417,166,8.53614457831325,110,1,1,9,0,0,0,0,0,0,0,0,1417,0,338,4.19230769230769,0.49112426035503,97,"phone28",79,17.9367088607595,2.10126582278481,300,"ir",932,1.52038626609442,0.178111587982833,311,786,1.8027989821883,0.211195928753181,45,9.94936708860759,300,"ir","phone28",0.0222136778736109,"TRUE"
3684,6583519609,8617163000,13641052631579,2421751066856,3512136083451,282311926605,2073,111,18.6756756756757,260,1,1,10,0,0,0,0,0,0,0,0,0,2073,255,8.12941176470588,0.435294117647059,192,"phone65",21,98.7142857142857,5.28571428571429,1721,"id",229,9.05240174672489,0.48471615720524,420,1100,1.88454545454545,0.100909090909091,46,52.3809523809524,1721,"id","phone65",0.0163949272336934,"FALSE"
1420,NA,NA,0,9292789473684,67647105263158,NA,1,1,1,1,1,1,6,0,0,0,0,0,1,0,0,0,0,1,1,1,1,"phone511",1,1,1,1,"dk",1,1,1,1,1,1,1,1,1,1,"dk","phone511",0.0053475935828877,"FALSE"
3946,249806165900,2846281922011,77190105263158,26853762523779,27501799619530,9242191885964,310,166,1.86746987951807,25,1,1,8,0,0,0,0,0,0,0,310,0,0,132,2.34848484848485,1.25757575757576,18,"phone17",42,7.38095238095238,3.95238095238095,96,"in",129,2.4031007751938,1.28682170542636,79,237,1.30801687763713,0.70042194092827,10,5.64285714285714,96,"in","phone17",0.00328638089325561,"FALSE"
1629,NA,NA,0,4854526315790,5986421052630,NA,1,1,1,1,1,1,9,0,0,0,0,0,0,0,0,1,0,1,1,1,1,"phone68",1,1,1,1,"in",1,1,1,1,1,1,1,1,1,1,"in","phone68",0.000146649068778413,"FALSE"
6310,1516000000000,2178322744821,4548000000000,6560447368421,2529578947369,2274000000000,4,2,2,3,1,1,8,0,0,0,0,0,0,0,4,0,0,3,1.33333333333333,0.666666666666667,2,"phone4",2,2,1,3,"ph",1,4,2,4,3,1.33333333333333,0.666666666666667,2,1.5,3,"ph","phone4",0.00130668934240363,"FALSE"
4449,10174699248120,19931006070821,71222894736843,24179293233082,43474796992480,284263157895,8,7,1.14285714285714,2,1,1,7,0,0,0,0,0,0,8,0,0,0,5,1.6,1.4,4,"phone4",4,2,1.75,4,"id",2,4,3.5,5,7,1.14285714285714,1,2,1.75,4,"id","phone4",0.00373444105331257,"FALSE"
5776,888178947368,1514893343749,4440894736843,3591947368420,9194052631579,51157894736,6,5,1.2,2,1,1,9,0,0,0,0,0,0,0,0,6,0,3,2,1.66666666666667,4,"phone134",3,2,1.66666666666667,4,"id",3,2,1.66666666666667,4,5,1.2,1,2,1.66666666666667,4,"id","phone134",0.00268870789976734,"FALSE"
2697,885053236539,5446417256243,76999631578947,32674664819944,23247444598337,8789289473684,88,38,2.31578947368421,8,1,1,7,0,0,0,0,0,0,88,0,0,0,55,1.6,0.690909090909091,15,"phone4",23,3.82608695652174,1.65217391304348,20,"id",59,1.49152542372881,0.644067796610169,27,78,1.12820512820513,0.487179487179487,3,3.39130434782609,20,"id","phone4",0.0015780662856686,"FALSE"
2132,NA,NA,0,4480210526316,9161842105264,NA,1,1,1,1,1,1,6,0,0,0,0,0,1,0,0,0,0,1,1,1,1,"phone1877",1,1,1,1,"in",1,1,1,1,1,1,1,1,1,1,"in","phone1877",4.78638369566258e-06,"FALSE"
4704,2454776315789,2934748106643,9819105263158,1938605263157,31929157894737,3273035087719,5,2,2.5,4,1,1,8,0,0,0,0,0,0,0,5,0,0,4,1.25,0.5,2,"phone293",3,1.66666666666667,0.666666666666667,2,"id",4,1.25,0.5,2,4,1.25,0.5,2,1.33333333333333,2,"id","phone293",0.00110262308860235,"FALSE"
3837,2112529323308,9102302917860,73938526315790,35345671052631,18330052631579,889557565789,36,4,9,18,1,1,6,0,0,0,0,0,36,0,0,0,0,2,18,2,32,"phone4",2,18,2,32,"ph",1,36,4,36,33,1.09090909090909,0.121212121212121,2,16.5,32,"ph","phone4",0.00216547782823016,"FALSE"
1201,1423887785501,6885435924596,75466052631579,25400335044929,19737504492939,2181255060728,54,41,1.31707317073171,3,1,1,8,0,0,0,0,0,0,0,54,0,0,17,3.17647058823529,2.41176470588235,21,"phone28",3,18,13.6666666666667,52,"th",37,1.45945945945946,1.10810810810811,7,42,1.28571428571429,0.976190476190476,5,14,52,"th","phone28",0.0698337190233043,"TRUE"
5328,122600000000,228202413552,613000000000,4813192982456,6608394736842,NA,6,6,1,1,1,1,8,0,0,0,0,0,0,0,6,0,0,4,1.5,1.5,2,"phone4",2,3,3,4,"in",4,1.5,1.5,2,4,1.5,1.5,2,2,4,"in","phone4",0.000131745636046635,"FALSE"
3713,2248366666666,9799592257580,67451000000000,33697605263158,36957105263157,3150137844611,31,10,3.1,16,1,1,10,0,0,0,0,0,0,0,0,0,31,7,4.42857142857143,1.42857142857143,25,"phone63",5,6.2,2,25,"om",5,6.2,2,27,7,4.42857142857143,1.42857142857143,25,1.4,25,"om","phone63",0.00323578633454029,"FALSE"
